Year,Month,State,Age Group,COVID-19 Deaths,Total COVID Deaths,Death Proportion
2021,1,Nevada,85 years and over,241.0,1149.0,0.20974760661444736
2021,1,New Hampshire,0-17 years,0.0,308.0,0.0
2021,1,New Hampshire,18-29 years,0.0,308.0,0.0
2021,1,New Hampshire,30-39 years,0.0,308.0,0.0
2021,1,New Hampshire,40-49 years,0.0,308.0,0.0
2021,1,New Hampshire,50-64 years,12.0,308.0,0.03896103896103896
2021,1,New Hampshire,65-74 years,42.0,308.0,0.13636363636363635
2021,1,New Hampshire,75-84 years,98.0,308.0,0.3181818181818182
2021,1,New Hampshire,85 years and over,156.0,308.0,0.5064935064935064
2021,1,New Jersey,0-17 years,0.0,2419.0,0.0
2021,1,New Jersey,18-29 years,0.0,2419.0,0.0
2021,1,New Jersey,30-39 years,19.0,2419.0,0.007854485324514262
2021,1,New Jersey,40-49 years,59.0,2419.0,0.024390243902439025
2021,1,New Jersey,50-64 years,349.0,2419.0,0.14427449359239355
2021,1,New Jersey,65-74 years,550.0,2419.0,0.2273666804464655
2021,1,New Jersey,75-84 years,697.0,2419.0,0.288135593220339
2021,1,New Jersey,85 years and over,745.0,2419.0,0.3079785035138487
2021,1,New Mexico,0-17 years,0.0,642.0,0.0
2021,1,New Mexico,18-29 years,0.0,642.0,0.0
2021,1,New Mexico,30-39 years,17.0,642.0,0.0264797507788162
2021,1,New Mexico,40-49 years,34.0,642.0,0.0529595015576324
2021,1,New Mexico,50-64 years,133.0,642.0,0.2071651090342679
2021,1,New Mexico,65-74 years,164.0,642.0,0.2554517133956386
2021,1,New Mexico,75-84 years,167.0,642.0,0.2601246105919003
2021,1,New Mexico,85 years and over,127.0,642.0,0.19781931464174454
2021,1,New York,0-17 years,0.0,4300.0,0.0
2021,1,New York,18-29 years,0.0,4300.0,0.0
2021,1,New York,30-39 years,20.0,4300.0,0.004651162790697674
2021,1,New York,40-49 years,63.0,4300.0,0.014651162790697675
2021,1,New York,50-64 years,412.0,4300.0,0.09581395348837209
2021,1,New York,65-74 years,748.0,4300.0,0.173953488372093
2021,1,New York,75-84 years,1223.0,4300.0,0.2844186046511628
2021,1,New York,85 years and over,1834.0,4300.0,0.4265116279069767
2021,1,North Carolina,0-17 years,0.0,98.0,0.0
2021,1,North Carolina,18-29 years,0.0,98.0,0.0
2021,1,North Carolina,30-39 years,0.0,98.0,0.0
2021,1,North Carolina,40-49 years,0.0,98.0,0.0
2021,1,North Carolina,50-64 years,11.0,98.0,0.11224489795918367
2021,1,North Carolina,65-74 years,21.0,98.0,0.21428571428571427
2021,1,North Carolina,75-84 years,23.0,98.0,0.23469387755102042
2021,1,North Carolina,85 years and over,43.0,98.0,0.4387755102040816
2021,1,North Dakota,0-17 years,0.0,78.0,0.0
2021,1,North Dakota,18-29 years,0.0,78.0,0.0
2021,1,North Dakota,30-39 years,0.0,78.0,0.0
2021,1,North Dakota,40-49 years,0.0,78.0,0.0
2021,1,North Dakota,50-64 years,13.0,78.0,0.16666666666666666
2021,1,North Dakota,65-74 years,16.0,78.0,0.20512820512820512
2021,1,North Dakota,75-84 years,23.0,78.0,0.2948717948717949
2021,1,North Dakota,85 years and over,26.0,78.0,0.3333333333333333
2021,1,Ohio,0-17 years,0.0,4065.0,0.0
2021,1,Ohio,18-29 years,0.0,4065.0,0.0
2021,1,Ohio,30-39 years,11.0,4065.0,0.002706027060270603
2021,1,Ohio,40-49 years,55.0,4065.0,0.013530135301353014
2021,1,Ohio,50-64 years,421.0,4065.0,0.1035670356703567
2021,1,Ohio,65-74 years,886.0,4065.0,0.2179581795817958
2021,1,Ohio,75-84 years,1272.0,4065.0,0.3129151291512915
2021,1,Ohio,85 years and over,1420.0,4065.0,0.34932349323493234
2021,1,Oklahoma,0-17 years,0.0,1866.0,0.0
2021,1,Oklahoma,18-29 years,0.0,1866.0,0.0
2021,1,Oklahoma,30-39 years,16.0,1866.0,0.00857449088960343
2021,1,Oklahoma,40-49 years,60.0,1866.0,0.03215434083601286
2021,1,Oklahoma,50-64 years,262.0,1866.0,0.14040728831725616
2021,1,Oklahoma,65-74 years,470.0,1866.0,0.25187566988210075
2021,1,Oklahoma,75-84 years,544.0,1866.0,0.2915326902465166
2021,1,Oklahoma,85 years and over,514.0,1866.0,0.2754555198285102
2021,1,Oregon,0-17 years,0.0,425.0,0.0
2021,1,Oregon,18-29 years,0.0,425.0,0.0
2021,1,Oregon,30-39 years,0.0,425.0,0.0
2021,1,Oregon,40-49 years,12.0,425.0,0.02823529411764706
2021,1,Oregon,50-64 years,50.0,425.0,0.11764705882352941
2021,1,Oregon,65-74 years,82.0,425.0,0.19294117647058823
2021,1,Oregon,75-84 years,135.0,425.0,0.3176470588235294
2021,1,Oregon,85 years and over,146.0,425.0,0.34352941176470586
2021,1,Pennsylvania,0-17 years,0.0,4774.0,0.0
2021,1,Pennsylvania,18-29 years,11.0,4774.0,0.002304147465437788
2021,1,Pennsylvania,30-39 years,16.0,4774.0,0.0033514872224549644
2021,1,Pennsylvania,40-49 years,57.0,4774.0,0.01193967322999581
2021,1,Pennsylvania,50-64 years,485.0,4774.0,0.10159195643066611
2021,1,Pennsylvania,65-74 years,987.0,4774.0,0.20674486803519063
2021,1,Pennsylvania,75-84 years,1316.0,4774.0,0.2756598240469208
2021,1,Pennsylvania,85 years and over,1902.0,4774.0,0.3984080435693339
2021,1,Rhode Island,0-17 years,0.0,408.0,0.0
2021,1,Rhode Island,18-29 years,0.0,408.0,0.0
2021,1,Rhode Island,30-39 years,0.0,408.0,0.0
2021,1,Rhode Island,40-49 years,0.0,408.0,0.0
2021,1,Rhode Island,50-64 years,43.0,408.0,0.1053921568627451
2021,1,Rhode Island,65-74 years,77.0,408.0,0.18872549019607843
2021,1,Rhode Island,75-84 years,100.0,408.0,0.24509803921568626
2021,1,Rhode Island,85 years and over,188.0,408.0,0.46078431372549017
2021,1,South Carolina,0-17 years,0.0,1423.0,0.0
2021,1,South Carolina,18-29 years,0.0,1423.0,0.0
2021,1,South Carolina,30-39 years,11.0,1423.0,0.007730147575544624
2021,1,South Carolina,40-49 years,31.0,1423.0,0.02178496134926212
2021,1,South Carolina,50-64 years,201.0,1423.0,0.14125087842586087
2021,1,South Carolina,65-74 years,376.0,1423.0,0.26423049894588896
2021,1,South Carolina,75-84 years,443.0,1423.0,0.31131412508784256
2021,1,South Carolina,85 years and over,361.0,1423.0,0.25368938861560086
2021,1,South Dakota,0-17 years,0.0,178.0,0.0
2021,1,South Dakota,18-29 years,0.0,178.0,0.0
2021,1,South Dakota,30-39 years,0.0,178.0,0.0
2021,1,South Dakota,40-49 years,0.0,178.0,0.0
2021,1,South Dakota,50-64 years,24.0,178.0,0.1348314606741573
2021,1,South Dakota,65-74 years,47.0,178.0,0.2640449438202247
2021,1,South Dakota,75-84 years,48.0,178.0,0.2696629213483146
2021,1,South Dakota,85 years and over,59.0,178.0,0.33146067415730335
2021,1,Tennessee,0-17 years,0.0,2761.0,0.0
2021,1,Tennessee,18-29 years,0.0,2761.0,0.0
2021,1,Tennessee,30-39 years,24.0,2761.0,0.008692502716407098
2021,1,Tennessee,40-49 years,62.0,2761.0,0.022455632017385006
2021,1,Tennessee,50-64 years,397.0,2761.0,0.14378848243390077
2021,1,Tennessee,65-74 years,695.0,2761.0,0.25172039116262224
2021,1,Tennessee,75-84 years,873.0,2761.0,0.3161897863093082
2021,1,Tennessee,85 years and over,710.0,2761.0,0.25715320536037667
2021,1,Texas,0-17 years,0.0,10420.0,0.0
2021,1,Texas,18-29 years,46.0,10420.0,0.004414587332053743
2021,1,Texas,30-39 years,142.0,10420.0,0.01362763915547025
2021,1,Texas,40-49 years,382.0,10420.0,0.03666026871401152
2021,1,Texas,50-64 years,1899.0,10420.0,0.18224568138195776
2021,1,Texas,65-74 years,2654.0,10420.0,0.2547024952015355
2021,1,Texas,75-84 years,2870.0,10420.0,0.27543186180422263
2021,1,Texas,85 years and over,2427.0,10420.0,0.23291746641074856
2021,1,Utah,0-17 years,0.0,432.0,0.0
2021,1,Utah,18-29 years,0.0,432.0,0.0
2021,1,Utah,30-39 years,0.0,432.0,0.0
2021,1,Utah,40-49 years,24.0,432.0,0.05555555555555555
2021,1,Utah,50-64 years,58.0,432.0,0.13425925925925927
2021,1,Utah,65-74 years,107.0,432.0,0.24768518518518517
2021,1,Utah,75-84 years,117.0,432.0,0.2708333333333333
2021,1,Utah,85 years and over,126.0,432.0,0.2916666666666667
2021,1,Vermont,0-17 years,0.0,19.0,0.0
2021,1,Vermont,18-29 years,0.0,19.0,0.0
2021,1,Vermont,30-39 years,0.0,19.0,0.0
2021,1,Vermont,40-49 years,0.0,19.0,0.0
2021,1,Vermont,50-64 years,0.0,19.0,0.0
2021,1,Vermont,65-74 years,0.0,19.0,0.0
2021,1,Vermont,75-84 years,0.0,19.0,0.0
2021,1,Vermont,85 years and over,19.0,19.0,1.0
2021,1,Virginia,0-17 years,0.0,2262.0,0.0
2021,1,Virginia,18-29 years,0.0,2262.0,0.0
2021,1,Virginia,30-39 years,11.0,2262.0,0.004862953138815208
2021,1,Virginia,40-49 years,28.0,2262.0,0.01237842617152962
2021,1,Virginia,50-64 years,268.0,2262.0,0.1184792219274978
2021,1,Virginia,65-74 years,493.0,2262.0,0.21794871794871795
2021,1,Virginia,75-84 years,652.0,2262.0,0.28824049513704686
2021,1,Virginia,85 years and over,810.0,2262.0,0.35809018567639256
2021,1,Washington,0-17 years,0.0,748.0,0.0
2021,1,Washington,18-29 years,0.0,748.0,0.0
2021,1,Washington,30-39 years,0.0,748.0,0.0
2021,1,Washington,40-49 years,14.0,748.0,0.01871657754010695
2021,1,Washington,50-64 years,72.0,748.0,0.0962566844919786
2021,1,Washington,65-74 years,167.0,748.0,0.2232620320855615
2021,1,Washington,75-84 years,231.0,748.0,0.3088235294117647
2021,1,Washington,85 years and over,264.0,748.0,0.35294117647058826
2021,1,West Virginia,0-17 years,0.0,685.0,0.0
2021,1,West Virginia,18-29 years,0.0,685.0,0.0
2021,1,West Virginia,30-39 years,0.0,685.0,0.0
2021,1,West Virginia,40-49 years,11.0,685.0,0.016058394160583942
2021,1,West Virginia,50-64 years,81.0,685.0,0.11824817518248175
2021,1,West Virginia,65-74 years,172.0,685.0,0.2510948905109489
2021,1,West Virginia,75-84 years,231.0,685.0,0.3372262773722628
2021,1,West Virginia,85 years and over,190.0,685.0,0.2773722627737226
2021,1,Wisconsin,0-17 years,0.0,1026.0,0.0
2021,1,Wisconsin,18-29 years,0.0,1026.0,0.0
2021,1,Wisconsin,30-39 years,0.0,1026.0,0.0
2021,1,Wisconsin,40-49 years,15.0,1026.0,0.014619883040935672
2021,1,Wisconsin,50-64 years,100.0,1026.0,0.09746588693957114
2021,1,Wisconsin,65-74 years,192.0,1026.0,0.1871345029239766
2021,1,Wisconsin,75-84 years,314.0,1026.0,0.3060428849902534
2021,1,Wisconsin,85 years and over,405.0,1026.0,0.39473684210526316
2021,1,Wyoming,0-17 years,0.0,98.0,0.0
2021,1,Wyoming,18-29 years,0.0,98.0,0.0
2021,1,Wyoming,30-39 years,0.0,98.0,0.0
2021,1,Wyoming,40-49 years,0.0,98.0,0.0
2021,1,Wyoming,50-64 years,11.0,98.0,0.11224489795918367
2021,1,Wyoming,65-74 years,23.0,98.0,0.23469387755102042
2021,1,Wyoming,75-84 years,31.0,98.0,0.3163265306122449
2021,1,Wyoming,85 years and over,33.0,98.0,0.336734693877551
2021,2,Alabama,0-17 years,0.0,899.0,0.0
2021,2,Alabama,18-29 years,0.0,899.0,0.0
2021,2,Alabama,30-39 years,0.0,899.0,0.0
2021,2,Alabama,40-49 years,23.0,899.0,0.025583982202447165
2021,2,Alabama,50-64 years,178.0,899.0,0.19799777530589543
2021,2,Alabama,65-74 years,280.0,899.0,0.3114571746384872
2021,2,Alabama,75-84 years,275.0,899.0,0.30589543937708563
2021,2,Alabama,85 years and over,143.0,899.0,0.15906562847608455
2021,2,Arizona,0-17 years,0.0,1580.0,0.0
2021,2,Arizona,18-29 years,11.0,1580.0,0.006962025316455696
2021,2,Arizona,30-39 years,21.0,1580.0,0.013291139240506329
2021,2,Arizona,40-49 years,51.0,1580.0,0.032278481012658226
2021,2,Arizona,50-64 years,294.0,1580.0,0.1860759493670886
2021,2,Arizona,65-74 years,447.0,1580.0,0.2829113924050633
2021,2,Arizona,75-84 years,455.0,1580.0,0.2879746835443038
2021,2,Arizona,85 years and over,301.0,1580.0,0.19050632911392404
2021,2,Arkansas,0-17 years,0.0,442.0,0.0
2021,2,Arkansas,18-29 years,0.0,442.0,0.0
2021,2,Arkansas,30-39 years,0.0,442.0,0.0
2021,2,Arkansas,40-49 years,17.0,442.0,0.038461538461538464
2021,2,Arkansas,50-64 years,66.0,442.0,0.1493212669683258
2021,2,Arkansas,65-74 years,120.0,442.0,0.27149321266968324
2021,2,Arkansas,75-84 years,143.0,442.0,0.3235294117647059
2021,2,Arkansas,85 years and over,96.0,442.0,0.2171945701357466
2021,2,California,0-17 years,0.0,6674.0,0.0
2021,2,California,18-29 years,26.0,6674.0,0.003895714713814804
2021,2,California,30-39 years,94.0,6674.0,0.014084507042253521
2021,2,California,40-49 years,278.0,6674.0,0.041654180401558286
2021,2,California,50-64 years,1531.0,6674.0,0.22939766257117172
2021,2,California,65-74 years,1747.0,6674.0,0.2617620617320947
2021,2,California,75-84 years,1560.0,6674.0,0.23374288282888822
2021,2,California,85 years and over,1438.0,6674.0,0.21546299071021877
2021,2,Colorado,0-17 years,0.0,317.0,0.0
2021,2,Colorado,18-29 years,0.0,317.0,0.0
2021,2,Colorado,30-39 years,0.0,317.0,0.0
2021,2,Colorado,40-49 years,0.0,317.0,0.0
2021,2,Colorado,50-64 years,49.0,317.0,0.15457413249211358
2021,2,Colorado,65-74 years,73.0,317.0,0.2302839116719243
2021,2,Colorado,75-84 years,86.0,317.0,0.27129337539432175
2021,2,Colorado,85 years and over,109.0,317.0,0.3438485804416404
2021,2,Connecticut,0-17 years,0.0,369.0,0.0
2021,2,Connecticut,18-29 years,0.0,369.0,0.0
2021,2,Connecticut,30-39 years,0.0,369.0,0.0
2021,2,Connecticut,40-49 years,10.0,369.0,0.02710027100271003
2021,2,Connecticut,50-64 years,55.0,369.0,0.14905149051490515
2021,2,Connecticut,65-74 years,67.0,369.0,0.18157181571815717
2021,2,Connecticut,75-84 years,104.0,369.0,0.28184281842818426
2021,2,Connecticut,85 years and over,133.0,369.0,0.3604336043360434
2021,2,Delaware,0-17 years,0.0,81.0,0.0
2021,2,Delaware,18-29 years,0.0,81.0,0.0
2021,2,Delaware,30-39 years,0.0,81.0,0.0
2021,2,Delaware,40-49 years,0.0,81.0,0.0
2021,2,Delaware,50-64 years,0.0,81.0,0.0
2021,2,Delaware,65-74 years,14.0,81.0,0.1728395061728395
2021,2,Delaware,75-84 years,32.0,81.0,0.3950617283950617
2021,2,Delaware,85 years and over,35.0,81.0,0.43209876543209874
2021,2,District of Columbia,0-17 years,0.0,109.0,0.0
2021,2,District of Columbia,18-29 years,0.0,109.0,0.0
2021,2,District of Columbia,30-39 years,0.0,109.0,0.0
2021,2,District of Columbia,40-49 years,0.0,109.0,0.0
2021,2,District of Columbia,50-64 years,28.0,109.0,0.25688073394495414
2021,2,District of Columbia,65-74 years,34.0,109.0,0.3119266055045872
2021,2,District of Columbia,75-84 years,27.0,109.0,0.24770642201834864
2021,2,District of Columbia,85 years and over,20.0,109.0,0.1834862385321101
2021,2,Florida,0-17 years,0.0,3099.0,0.0
2021,2,Florida,18-29 years,0.0,3099.0,0.0
2021,2,Florida,30-39 years,16.0,3099.0,0.005162955792191029
2021,2,Florida,40-49 years,69.0,3099.0,0.022265246853823813
2021,2,Florida,50-64 years,453.0,3099.0,0.14617618586640851
2021,2,Florida,65-74 years,661.0,3099.0,0.2132946111648919
2021,2,Florida,75-84 years,1003.0,3099.0,0.32365279122297513
2021,2,Florida,85 years and over,897.0,3099.0,0.2894482090997096
2021,2,Georgia,0-17 years,0.0,1678.0,0.0
2021,2,Georgia,18-29 years,0.0,1678.0,0.0
2021,2,Georgia,30-39 years,13.0,1678.0,0.0077473182359952325
2021,2,Georgia,40-49 years,42.0,1678.0,0.025029797377830752
2021,2,Georgia,50-64 years,319.0,1678.0,0.1901072705601907
2021,2,Georgia,65-74 years,437.0,1678.0,0.26042908224076283
2021,2,Georgia,75-84 years,523.0,1678.0,0.31168057210965433
2021,2,Georgia,85 years and over,344.0,1678.0,0.20500595947556616
2021,2,Idaho,0-17 years,0.0,102.0,0.0
2021,2,Idaho,18-29 years,0.0,102.0,0.0
2021,2,Idaho,30-39 years,0.0,102.0,0.0
2021,2,Idaho,40-49 years,0.0,102.0,0.0
2021,2,Idaho,50-64 years,12.0,102.0,0.11764705882352941
2021,2,Idaho,65-74 years,23.0,102.0,0.22549019607843138
2021,2,Idaho,75-84 years,36.0,102.0,0.35294117647058826
2021,2,Idaho,85 years and over,31.0,102.0,0.30392156862745096
2021,2,Illinois,0-17 years,0.0,1023.0,0.0
2021,2,Illinois,18-29 years,0.0,1023.0,0.0
2021,2,Illinois,30-39 years,12.0,1023.0,0.011730205278592375
2021,2,Illinois,40-49 years,32.0,1023.0,0.03128054740957967
2021,2,Illinois,50-64 years,140.0,1023.0,0.13685239491691104
2021,2,Illinois,65-74 years,255.0,1023.0,0.24926686217008798
2021,2,Illinois,75-84 years,279.0,1023.0,0.2727272727272727
2021,2,Illinois,85 years and over,305.0,1023.0,0.2981427174975562
2021,2,Indiana,0-17 years,0.0,489.0,0.0
2021,2,Indiana,18-29 years,0.0,489.0,0.0
2021,2,Indiana,30-39 years,0.0,489.0,0.0
2021,2,Indiana,40-49 years,0.0,489.0,0.0
2021,2,Indiana,50-64 years,60.0,489.0,0.12269938650306748
2021,2,Indiana,65-74 years,104.0,489.0,0.21267893660531698
2021,2,Indiana,75-84 years,162.0,489.0,0.3312883435582822
2021,2,Indiana,85 years and over,163.0,489.0,0.3333333333333333
2021,2,Iowa,0-17 years,0.0,263.0,0.0
2021,2,Iowa,18-29 years,0.0,263.0,0.0
2021,2,Iowa,30-39 years,0.0,263.0,0.0
2021,2,Iowa,40-49 years,0.0,263.0,0.0
2021,2,Iowa,50-64 years,28.0,263.0,0.10646387832699619
2021,2,Iowa,65-74 years,69.0,263.0,0.2623574144486692
2021,2,Iowa,75-84 years,73.0,263.0,0.27756653992395436
2021,2,Iowa,85 years and over,93.0,263.0,0.35361216730038025
2021,2,Kansas,0-17 years,0.0,262.0,0.0
2021,2,Kansas,18-29 years,0.0,262.0,0.0
2021,2,Kansas,30-39 years,0.0,262.0,0.0
2021,2,Kansas,40-49 years,0.0,262.0,0.0
2021,2,Kansas,50-64 years,45.0,262.0,0.1717557251908397
2021,2,Kansas,65-74 years,62.0,262.0,0.2366412213740458
2021,2,Kansas,75-84 years,67.0,262.0,0.25572519083969464
2021,2,Kansas,85 years and over,88.0,262.0,0.33587786259541985
2021,2,Kentucky,0-17 years,0.0,664.0,0.0
2021,2,Kentucky,18-29 years,0.0,664.0,0.0
2021,2,Kentucky,30-39 years,0.0,664.0,0.0
2021,2,Kentucky,40-49 years,14.0,664.0,0.02108433734939759
2021,2,Kentucky,50-64 years,103.0,664.0,0.15512048192771086
2021,2,Kentucky,65-74 years,166.0,664.0,0.25
2021,2,Kentucky,75-84 years,210.0,664.0,0.31626506024096385
2021,2,Kentucky,85 years and over,171.0,664.0,0.2575301204819277
2021,2,Louisiana,0-17 years,0.0,533.0,0.0
2021,2,Louisiana,18-29 years,0.0,533.0,0.0
2021,2,Louisiana,30-39 years,0.0,533.0,0.0
2021,2,Louisiana,40-49 years,13.0,533.0,0.024390243902439025
2021,2,Louisiana,50-64 years,96.0,533.0,0.1801125703564728
2021,2,Louisiana,65-74 years,181.0,533.0,0.3395872420262664
2021,2,Louisiana,75-84 years,159.0,533.0,0.29831144465290804
2021,2,Louisiana,85 years and over,84.0,533.0,0.1575984990619137
2021,2,Maine,0-17 years,0.0,90.0,0.0
2021,2,Maine,18-29 years,0.0,90.0,0.0
2021,2,Maine,30-39 years,0.0,90.0,0.0
2021,2,Maine,40-49 years,0.0,90.0,0.0
2021,2,Maine,50-64 years,10.0,90.0,0.1111111111111111
2021,2,Maine,65-74 years,15.0,90.0,0.16666666666666666
2021,2,Maine,75-84 years,25.0,90.0,0.2777777777777778
2021,2,Maine,85 years and over,40.0,90.0,0.4444444444444444
2021,2,Maryland,0-17 years,0.0,809.0,0.0
2021,2,Maryland,18-29 years,0.0,809.0,0.0
2021,2,Maryland,30-39 years,0.0,809.0,0.0
2021,2,Maryland,40-49 years,14.0,809.0,0.0173053152039555
2021,2,Maryland,50-64 years,121.0,809.0,0.14956736711990112
2021,2,Maryland,65-74 years,181.0,809.0,0.22373300370828184
2021,2,Maryland,75-84 years,230.0,809.0,0.2843016069221261
2021,2,Maryland,85 years and over,263.0,809.0,0.32509270704573545
2021,2,Massachusetts,0-17 years,0.0,760.0,0.0
2021,2,Massachusetts,18-29 years,0.0,760.0,0.0
2021,2,Massachusetts,30-39 years,0.0,760.0,0.0
2021,2,Massachusetts,40-49 years,0.0,760.0,0.0
2021,2,Massachusetts,50-64 years,94.0,760.0,0.12368421052631579
2021,2,Massachusetts,65-74 years,165.0,760.0,0.21710526315789475
2021,2,Massachusetts,75-84 years,225.0,760.0,0.29605263157894735
2021,2,Massachusetts,85 years and over,276.0,760.0,0.3631578947368421
2021,2,Michigan,0-17 years,0.0,656.0,0.0
2021,2,Michigan,18-29 years,0.0,656.0,0.0
2021,2,Michigan,30-39 years,0.0,656.0,0.0
2021,2,Michigan,40-49 years,18.0,656.0,0.027439024390243903
2021,2,Michigan,50-64 years,98.0,656.0,0.14939024390243902
2021,2,Michigan,65-74 years,145.0,656.0,0.22103658536585366
2021,2,Michigan,75-84 years,196.0,656.0,0.29878048780487804
2021,2,Michigan,85 years and over,199.0,656.0,0.30335365853658536
2021,2,Minnesota,0-17 years,0.0,280.0,0.0
2021,2,Minnesota,18-29 years,0.0,280.0,0.0
2021,2,Minnesota,30-39 years,0.0,280.0,0.0
2021,2,Minnesota,40-49 years,0.0,280.0,0.0
2021,2,Minnesota,50-64 years,24.0,280.0,0.08571428571428572
2021,2,Minnesota,65-74 years,49.0,280.0,0.175
2021,2,Minnesota,75-84 years,82.0,280.0,0.29285714285714287
2021,2,Minnesota,85 years and over,125.0,280.0,0.44642857142857145
2021,2,Mississippi,0-17 years,0.0,540.0,0.0
2021,2,Mississippi,18-29 years,0.0,540.0,0.0
2021,2,Mississippi,30-39 years,0.0,540.0,0.0
2021,2,Mississippi,40-49 years,17.0,540.0,0.03148148148148148
2021,2,Mississippi,50-64 years,115.0,540.0,0.21296296296296297
2021,2,Mississippi,65-74 years,172.0,540.0,0.31851851851851853
2021,2,Mississippi,75-84 years,148.0,540.0,0.2740740740740741
2021,2,Mississippi,85 years and over,88.0,540.0,0.16296296296296298
2021,2,Missouri,0-17 years,0.0,585.0,0.0
2021,2,Missouri,18-29 years,0.0,585.0,0.0
2021,2,Missouri,30-39 years,0.0,585.0,0.0
2021,2,Missouri,40-49 years,11.0,585.0,0.018803418803418803
2021,2,Missouri,50-64 years,82.0,585.0,0.14017094017094017
2021,2,Missouri,65-74 years,146.0,585.0,0.24957264957264957
2021,2,Missouri,75-84 years,166.0,585.0,0.28376068376068375
2021,2,Missouri,85 years and over,180.0,585.0,0.3076923076923077
2021,2,Montana,0-17 years,0.0,61.0,0.0
2021,2,Montana,18-29 years,0.0,61.0,0.0
2021,2,Montana,30-39 years,0.0,61.0,0.0
2021,2,Montana,40-49 years,0.0,61.0,0.0
2021,2,Montana,50-64 years,0.0,61.0,0.0
2021,2,Montana,65-74 years,21.0,61.0,0.3442622950819672
2021,2,Montana,75-84 years,19.0,61.0,0.3114754098360656
2021,2,Montana,85 years and over,21.0,61.0,0.3442622950819672
2021,2,Nebraska,0-17 years,0.0,114.0,0.0
2021,2,Nebraska,18-29 years,0.0,114.0,0.0
2021,2,Nebraska,30-39 years,0.0,114.0,0.0
2021,2,Nebraska,40-49 years,0.0,114.0,0.0
2021,2,Nebraska,50-64 years,11.0,114.0,0.09649122807017543
2021,2,Nebraska,65-74 years,20.0,114.0,0.17543859649122806
2021,2,Nebraska,75-84 years,41.0,114.0,0.35964912280701755
2021,2,Nebraska,85 years and over,42.0,114.0,0.3684210526315789
2021,2,Nevada,0-17 years,0.0,522.0,0.0
2021,2,Nevada,18-29 years,0.0,522.0,0.0
2021,2,Nevada,30-39 years,0.0,522.0,0.0
2021,2,Nevada,40-49 years,17.0,522.0,0.032567049808429116
2021,2,Nevada,50-64 years,112.0,522.0,0.21455938697318008
2021,2,Nevada,65-74 years,145.0,522.0,0.2777777777777778
2021,2,Nevada,75-84 years,158.0,522.0,0.30268199233716475
2021,2,Nevada,85 years and over,90.0,522.0,0.1724137931034483
2021,2,New Hampshire,0-17 years,0.0,75.0,0.0
2021,2,New Hampshire,18-29 years,0.0,75.0,0.0
2021,2,New Hampshire,30-39 years,0.0,75.0,0.0
2021,2,New Hampshire,40-49 years,0.0,75.0,0.0
2021,2,New Hampshire,50-64 years,0.0,75.0,0.0
2021,2,New Hampshire,65-74 years,19.0,75.0,0.25333333333333335
2021,2,New Hampshire,75-84 years,27.0,75.0,0.36
2021,2,New Hampshire,85 years and over,29.0,75.0,0.38666666666666666
2021,2,New Jersey,0-17 years,0.0,1390.0,0.0
2021,2,New Jersey,18-29 years,0.0,1390.0,0.0
2021,2,New Jersey,30-39 years,12.0,1390.0,0.008633093525179856
2021,2,New Jersey,40-49 years,38.0,1390.0,0.027338129496402876
2021,2,New Jersey,50-64 years,240.0,1390.0,0.17266187050359713
2021,2,New Jersey,65-74 years,308.0,1390.0,0.22158273381294963
2021,2,New Jersey,75-84 years,398.0,1390.0,0.28633093525179854
2021,2,New Jersey,85 years and over,394.0,1390.0,0.28345323741007195
2021,2,New Mexico,0-17 years,0.0,241.0,0.0
2021,2,New Mexico,18-29 years,0.0,241.0,0.0
2021,2,New Mexico,30-39 years,0.0,241.0,0.0
2021,2,New Mexico,40-49 years,14.0,241.0,0.058091286307053944
2021,2,New Mexico,50-64 years,59.0,241.0,0.24481327800829875
2021,2,New Mexico,65-74 years,66.0,241.0,0.27385892116182575
2021,2,New Mexico,75-84 years,53.0,241.0,0.21991701244813278
2021,2,New Mexico,85 years and over,49.0,241.0,0.2033195020746888
2021,2,New York,0-17 years,0.0,2159.0,0.0
2021,2,New York,18-29 years,0.0,2159.0,0.0
2021,2,New York,30-39 years,0.0,2159.0,0.0
2021,2,New York,40-49 years,43.0,2159.0,0.019916628068550254
2021,2,New York,50-64 years,278.0,2159.0,0.1287633163501621
2021,2,New York,65-74 years,455.0,2159.0,0.2107457156090783
2021,2,New York,75-84 years,641.0,2159.0,0.2968967114404817
2021,2,New York,85 years and over,742.0,2159.0,0.3436776285317277
2021,2,North Carolina,0-17 years,0.0,39.0,0.0
2021,2,North Carolina,18-29 years,0.0,39.0,0.0
2021,2,North Carolina,30-39 years,0.0,39.0,0.0
2021,2,North Carolina,40-49 years,0.0,39.0,0.0
2021,2,North Carolina,50-64 years,0.0,39.0,0.0
2021,2,North Carolina,65-74 years,0.0,39.0,0.0
2021,2,North Carolina,75-84 years,19.0,39.0,0.48717948717948717
2021,2,North Carolina,85 years and over,20.0,39.0,0.5128205128205128
2021,2,North Dakota,0-17 years,0.0,22.0,0.0
2021,2,North Dakota,18-29 years,0.0,22.0,0.0
2021,2,North Dakota,30-39 years,0.0,22.0,0.0
2021,2,North Dakota,40-49 years,0.0,22.0,0.0
2021,2,North Dakota,50-64 years,0.0,22.0,0.0
2021,2,North Dakota,65-74 years,12.0,22.0,0.5454545454545454
2021,2,North Dakota,75-84 years,0.0,22.0,0.0
